INFO | Test - WorstChannelByMAE: ch=5 mae=0.329803 (n=500)
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 075, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00362
INFO | Val - Loss, MSE, MAE: 0.00402, 0.00402, 0.03564
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 076, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00457
INFO | Val - Loss, MSE, MAE: 0.00398, 0.00398, 0.03518
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 077, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00385
INFO | Val - Loss, MSE, MAE: 0.00399, 0.00399, 0.03553
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
INFO | - Epoch 078, ExpID 79589 best_epoch=50 improved=0
INFO | Train - Loss (last batch): 0.00351
INFO | Val - Loss, MSE, MAE: 0.00401, 0.00401, 0.03567
INFO | Test - Best epoch, Loss, MSE, MAE: 50, 0.00426, 0.00426, 0.03504
INFO | Test - Points (EXACT): total_masked=424439 correct=135115 right_rate=31.8338%
