INFO | Test - WorstChannelByMAE: ch=11 mae=0.341475 (n=22)
INFO | - Epoch 075, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00323
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03466
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 076, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00316
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03487
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 077, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00280
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03482
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 078, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00299
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03455
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 079, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00339
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03451
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 080, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00338
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03459
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 081, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00347
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03463
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 082, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00386
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03461
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 083, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00424
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03446
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 084, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00309
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03458
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 085, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00396
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03447
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 086, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00347
INFO | Val - Loss, MSE, MAE: 0.00396, 0.00396, 0.03465
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 087, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00320
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03447
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | - Epoch 088, ExpID 60048 best_epoch=58 improved=0
INFO | Train - Loss (last batch): 0.00501
INFO | Val - Loss, MSE, MAE: 0.00395, 0.00395, 0.03446
INFO | Test - Best epoch, Loss, MSE, MAE: 58, 0.00425, 0.00425, 0.03454
INFO | Test - Points (EXACT): total_masked=424439 correct=141242 right_rate=33.2773%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.250623 (n=22)
INFO | - Epoch 000, ExpID 39183 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.00772
INFO | Val - Loss, MSE, MAE: 0.00657, 0.00657, 0.05094
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.00696, 0.00696, 0.05106
INFO | Test - Points (EXACT): total_masked=424439 correct=83409 right_rate=19.6516%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.240965 (n=22)
INFO | - Epoch 001, ExpID 39183 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.00532
INFO | Val - Loss, MSE, MAE: 0.00567, 0.00567, 0.04801
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.00610, 0.00610, 0.04832
INFO | Test - Points (EXACT): total_masked=424439 correct=84385 right_rate=19.8815%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.242570 (n=22)
INFO | - Epoch 002, ExpID 39183 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.00503
INFO | Val - Loss, MSE, MAE: 0.00550, 0.00550, 0.04602
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.00594, 0.00594, 0.04637
INFO | Test - Points (EXACT): total_masked=424439 correct=87724 right_rate=20.6682%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.256947 (n=22)
INFO | - Epoch 003, ExpID 39183 best_epoch=3 improved=1
INFO | Train - Loss (last batch): 0.00422
INFO | Val - Loss, MSE, MAE: 0.00487, 0.00487, 0.04228
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 004, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00513
INFO | Val - Loss, MSE, MAE: 0.00586, 0.00586, 0.04940
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 005, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00632
INFO | Val - Loss, MSE, MAE: 0.00577, 0.00577, 0.04825
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 006, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00457
INFO | Val - Loss, MSE, MAE: 0.00529, 0.00529, 0.04474
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 007, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00449
INFO | Val - Loss, MSE, MAE: 0.00563, 0.00563, 0.04767
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 008, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00491
INFO | Val - Loss, MSE, MAE: 0.00543, 0.00543, 0.04576
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 009, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00401
INFO | Val - Loss, MSE, MAE: 0.00496, 0.00496, 0.04301
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 010, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00399
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.04258
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 011, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00453
INFO | Val - Loss, MSE, MAE: 0.00497, 0.00497, 0.04353
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 012, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00404
INFO | Val - Loss, MSE, MAE: 0.00624, 0.00624, 0.05164
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 013, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00499
INFO | Val - Loss, MSE, MAE: 0.00542, 0.00542, 0.04656
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 014, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00427
INFO | Val - Loss, MSE, MAE: 0.00496, 0.00496, 0.04305
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 015, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00402
INFO | Val - Loss, MSE, MAE: 0.00491, 0.00491, 0.04254
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 016, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00485
INFO | Val - Loss, MSE, MAE: 0.00513, 0.00513, 0.04436
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 017, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00522
INFO | Val - Loss, MSE, MAE: 0.00585, 0.00585, 0.05033
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | - Epoch 018, ExpID 39183 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00364
INFO | Val - Loss, MSE, MAE: 0.00490, 0.00490, 0.04240
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00525, 0.00525, 0.04243
INFO | Test - Points (EXACT): total_masked=424439 correct=99285 right_rate=23.3921%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.147807 (n=22)
INFO | - Epoch 019, ExpID 39183 best_epoch=19 improved=1
INFO | Train - Loss (last batch): 0.00326
INFO | Val - Loss, MSE, MAE: 0.00471, 0.00471, 0.04132
INFO | Test - Best epoch, Loss, MSE, MAE: 19, 0.00503, 0.00503, 0.04142
INFO | Test - Points (EXACT): total_masked=424439 correct=96518 right_rate=22.7401%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.142716 (n=22)
INFO | - Epoch 020, ExpID 39183 best_epoch=20 improved=1
INFO | Train - Loss (last batch): 0.00337
INFO | Val - Loss, MSE, MAE: 0.00464, 0.00464, 0.04108
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00497, 0.00497, 0.04121
INFO | Test - Points (EXACT): total_masked=424439 correct=97051 right_rate=22.8657%
INFO | - Epoch 021, ExpID 39183 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00357
INFO | Val - Loss, MSE, MAE: 0.00546, 0.00546, 0.04698
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00497, 0.00497, 0.04121
INFO | Test - Points (EXACT): total_masked=424439 correct=97051 right_rate=22.8657%
INFO | - Epoch 022, ExpID 39183 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00370
INFO | Val - Loss, MSE, MAE: 0.00474, 0.00474, 0.04164
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00497, 0.00497, 0.04121
INFO | Test - Points (EXACT): total_masked=424439 correct=97051 right_rate=22.8657%
INFO | - Epoch 023, ExpID 39183 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00458
INFO | Val - Loss, MSE, MAE: 0.00475, 0.00475, 0.04105
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00497, 0.00497, 0.04121
INFO | Test - Points (EXACT): total_masked=424439 correct=97051 right_rate=22.8657%
INFO | - Epoch 024, ExpID 39183 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00508
INFO | Val - Loss, MSE, MAE: 0.00487, 0.00487, 0.04228
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00497, 0.00497, 0.04121
INFO | Test - Points (EXACT): total_masked=424439 correct=97051 right_rate=22.8657%
INFO | - Epoch 025, ExpID 39183 best_epoch=20 improved=0
INFO | Train - Loss (last batch): 0.00459
INFO | Val - Loss, MSE, MAE: 0.00477, 0.00477, 0.04174
INFO | Test - Best epoch, Loss, MSE, MAE: 20, 0.00497, 0.00497, 0.04121
INFO | Test - Points (EXACT): total_masked=424439 correct=97051 right_rate=22.8657%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.140468 (n=22)
INFO | - Epoch 026, ExpID 39183 best_epoch=26 improved=1
INFO | Train - Loss (last batch): 0.00363
INFO | Val - Loss, MSE, MAE: 0.00451, 0.00451, 0.03932
INFO | Test - Best epoch, Loss, MSE, MAE: 26, 0.00481, 0.00481, 0.03938
INFO | Test - Points (EXACT): total_masked=424439 correct=101359 right_rate=23.8807%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.134997 (n=22)
INFO | - Epoch 027, ExpID 39183 best_epoch=27 improved=1
INFO | Train - Loss (last batch): 0.00385
INFO | Val - Loss, MSE, MAE: 0.00448, 0.00448, 0.03920
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00477, 0.00477, 0.03920
INFO | Test - Points (EXACT): total_masked=424439 correct=104447 right_rate=24.6082%
INFO | - Epoch 028, ExpID 39183 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00320
INFO | Val - Loss, MSE, MAE: 0.00467, 0.00467, 0.04131
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00477, 0.00477, 0.03920
INFO | Test - Points (EXACT): total_masked=424439 correct=104447 right_rate=24.6082%
INFO | - Epoch 029, ExpID 39183 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00508
INFO | Val - Loss, MSE, MAE: 0.00448, 0.00448, 0.03956
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00477, 0.00477, 0.03920
INFO | Test - Points (EXACT): total_masked=424439 correct=104447 right_rate=24.6082%
INFO | - Epoch 030, ExpID 39183 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00370
INFO | Val - Loss, MSE, MAE: 0.00473, 0.00473, 0.04163
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00477, 0.00477, 0.03920
INFO | Test - Points (EXACT): total_masked=424439 correct=104447 right_rate=24.6082%
INFO | - Epoch 031, ExpID 39183 best_epoch=27 improved=0
INFO | Train - Loss (last batch): 0.00543
INFO | Val - Loss, MSE, MAE: 0.00455, 0.00455, 0.04013
INFO | Test - Best epoch, Loss, MSE, MAE: 27, 0.00477, 0.00477, 0.03920
INFO | Test - Points (EXACT): total_masked=424439 correct=104447 right_rate=24.6082%
INFO | Test - WorstChannelByMAE: ch=11 mae=0.127810 (n=22)
INFO | - Epoch 032, ExpID 39183 best_epoch=32 improved=1
INFO | Train - Loss (last batch): 0.00419
INFO | Val - Loss, MSE, MAE: 0.00447, 0.00447, 0.03979
INFO | Test - Best epoch, Loss, MSE, MAE: 32, 0.00477, 0.00477, 0.03980
INFO | Test - Points (EXACT): total_masked=424439 correct=100951 right_rate=23.7846%
INFO | - Epoch 033, ExpID 39183 best_epoch=32 improved=0
INFO | Train - Loss (last batch): 0.00334
INFO | Val - Loss, MSE, MAE: 0.00457, 0.00457, 0.04079
INFO | Test - Best epoch, Loss, MSE, MAE: 32, 0.00477, 0.00477, 0.03980
INFO | Test - Points (EXACT): total_masked=424439 correct=100951 right_rate=23.7846%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.118813 (n=70)
INFO | - Epoch 034, ExpID 39183 best_epoch=34 improved=1
INFO | Train - Loss (last batch): 0.00472
INFO | Val - Loss, MSE, MAE: 0.00445, 0.00445, 0.03944
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00474, 0.00474, 0.03949
INFO | Test - Points (EXACT): total_masked=424439 correct=101311 right_rate=23.8694%
INFO | - Epoch 035, ExpID 39183 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00455
INFO | Val - Loss, MSE, MAE: 0.00462, 0.00462, 0.04059
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00474, 0.00474, 0.03949
INFO | Test - Points (EXACT): total_masked=424439 correct=101311 right_rate=23.8694%
INFO | - Epoch 036, ExpID 39183 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00375
INFO | Val - Loss, MSE, MAE: 0.00448, 0.00448, 0.03983
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00474, 0.00474, 0.03949
INFO | Test - Points (EXACT): total_masked=424439 correct=101311 right_rate=23.8694%
INFO | - Epoch 037, ExpID 39183 best_epoch=34 improved=0
INFO | Train - Loss (last batch): 0.00390
INFO | Val - Loss, MSE, MAE: 0.00464, 0.00464, 0.04101
INFO | Test - Best epoch, Loss, MSE, MAE: 34, 0.00474, 0.00474, 0.03949
INFO | Test - Points (EXACT): total_masked=424439 correct=101311 right_rate=23.8694%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.122250 (n=70)
INFO | - Epoch 038, ExpID 39183 best_epoch=38 improved=1
INFO | Train - Loss (last batch): 0.00454
INFO | Val - Loss, MSE, MAE: 0.00432, 0.00432, 0.03827
INFO | Test - Best epoch, Loss, MSE, MAE: 38, 0.00461, 0.00461, 0.03825
INFO | Test - Points (EXACT): total_masked=424439 correct=106195 right_rate=25.0201%
INFO | - Epoch 039, ExpID 39183 best_epoch=38 improved=0
INFO | Train - Loss (last batch): 0.00411
INFO | Val - Loss, MSE, MAE: 0.00444, 0.00444, 0.03932
INFO | Test - Best epoch, Loss, MSE, MAE: 38, 0.00461, 0.00461, 0.03825
INFO | Test - Points (EXACT): total_masked=424439 correct=106195 right_rate=25.0201%
INFO | - Epoch 040, ExpID 39183 best_epoch=38 improved=0
INFO | Train - Loss (last batch): 0.00335
INFO | Val - Loss, MSE, MAE: 0.00447, 0.00447, 0.03967
INFO | Test - Best epoch, Loss, MSE, MAE: 38, 0.00461, 0.00461, 0.03825
INFO | Test - Points (EXACT): total_masked=424439 correct=106195 right_rate=25.0201%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.120700 (n=70)
INFO | - Epoch 041, ExpID 39183 best_epoch=41 improved=1
INFO | Train - Loss (last batch): 0.00477
INFO | Val - Loss, MSE, MAE: 0.00426, 0.00426, 0.03707
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 042, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00446
INFO | Val - Loss, MSE, MAE: 0.00444, 0.00444, 0.03932
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 043, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00582
INFO | Val - Loss, MSE, MAE: 0.00469, 0.00469, 0.04139
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 044, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00425
INFO | Val - Loss, MSE, MAE: 0.00479, 0.00479, 0.04242
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 045, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00414
INFO | Val - Loss, MSE, MAE: 0.00461, 0.00461, 0.04078
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 046, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00538
INFO | Val - Loss, MSE, MAE: 0.00456, 0.00456, 0.04053
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 047, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00444
INFO | Val - Loss, MSE, MAE: 0.00467, 0.00467, 0.04116
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 048, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00342
INFO | Val - Loss, MSE, MAE: 0.00432, 0.00432, 0.03827
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 049, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00440
INFO | Val - Loss, MSE, MAE: 0.00464, 0.00464, 0.04082
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | - Epoch 050, ExpID 39183 best_epoch=41 improved=0
INFO | Train - Loss (last batch): 0.00388
INFO | Val - Loss, MSE, MAE: 0.00472, 0.00472, 0.04198
INFO | Test - Best epoch, Loss, MSE, MAE: 41, 0.00453, 0.00453, 0.03699
INFO | Test - Points (EXACT): total_masked=424439 correct=122404 right_rate=28.8390%
INFO | Test - WorstChannelByMAE: ch=37 mae=0.123612 (n=70)
INFO | - Epoch 051, ExpID 39183 best_epoch=51 improved=1
INFO | Train - Loss (last batch): 0.00454
INFO | Val - Loss, MSE, MAE: 0.00415, 0.00415, 0.03694
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 052, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00369
INFO | Val - Loss, MSE, MAE: 0.00423, 0.00423, 0.03739
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 053, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00349
INFO | Val - Loss, MSE, MAE: 0.00451, 0.00451, 0.03994
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 054, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00338
INFO | Val - Loss, MSE, MAE: 0.00437, 0.00437, 0.03870
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 055, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00439
INFO | Val - Loss, MSE, MAE: 0.00458, 0.00458, 0.04070
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 056, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00408
INFO | Val - Loss, MSE, MAE: 0.00470, 0.00470, 0.04154
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 057, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00351
INFO | Val - Loss, MSE, MAE: 0.00446, 0.00446, 0.03991
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 058, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00354
INFO | Val - Loss, MSE, MAE: 0.00446, 0.00446, 0.03957
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 059, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00331
INFO | Val - Loss, MSE, MAE: 0.00446, 0.00446, 0.03986
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 060, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00353
INFO | Val - Loss, MSE, MAE: 0.00420, 0.00420, 0.03735
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
INFO | - Epoch 061, ExpID 39183 best_epoch=51 improved=0
INFO | Train - Loss (last batch): 0.00356
INFO | Val - Loss, MSE, MAE: 0.00454, 0.00454, 0.04024
INFO | Test - Best epoch, Loss, MSE, MAE: 51, 0.00444, 0.00444, 0.03691
INFO | Test - Points (EXACT): total_masked=424439 correct=114967 right_rate=27.0868%
