INFO | Test - WorstChannelByMAE: ch=3 mae=0.779026 (n=127523)
INFO | Train - Loss (last batch): 0.70380
INFO | Val - Loss, MSE, MAE: 1.18355, 1.18355, 0.46379
INFO | Test - Best epoch, Loss, MSE, MAE: 68, 0.77369, 0.77369, 0.43671
INFO | Test - Points (EXACT): total_masked=633328 correct=13722 right_rate=2.1666%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.653406 (n=127523)
INFO | - Epoch 070, ExpID 12517 best_epoch=70 improved=1
INFO | Train - Loss (last batch): 0.86219
INFO | Val - Loss, MSE, MAE: 1.18143, 1.18143, 0.46231
INFO | Test - Best epoch, Loss, MSE, MAE: 70, 0.77323, 0.77323, 0.43715
INFO | Test - Points (EXACT): total_masked=633328 correct=13234 right_rate=2.0896%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.654065 (n=127523)
INFO | - Epoch 071, ExpID 12517 best_epoch=71 improved=1
INFO | Train - Loss (last batch): 0.82397
INFO | Val - Loss, MSE, MAE: 1.18055, 1.18055, 0.45727
INFO | Test - Best epoch, Loss, MSE, MAE: 71, 0.77303, 0.77303, 0.43202
INFO | Test - Points (EXACT): total_masked=633328 correct=13570 right_rate=2.1426%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.651120 (n=127523)
INFO | - Epoch 072, ExpID 12517 best_epoch=72 improved=1
INFO | Train - Loss (last batch): 0.71887
INFO | Val - Loss, MSE, MAE: 1.17981, 1.17981, 0.46177
INFO | Test - Best epoch, Loss, MSE, MAE: 72, 0.77238, 0.77238, 0.43649
INFO | Test - Points (EXACT): total_masked=633328 correct=16797 right_rate=2.6522%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.649035 (n=127523)
INFO | - Epoch 073, ExpID 12517 best_epoch=73 improved=1
INFO | Train - Loss (last batch): 0.67224
INFO | Val - Loss, MSE, MAE: 1.17968, 1.17968, 0.46263
INFO | Test - Best epoch, Loss, MSE, MAE: 73, 0.77163, 0.77163, 0.43718
INFO | Test - Points (EXACT): total_masked=633328 correct=13570 right_rate=2.1426%
INFO | - Epoch 074, ExpID 12517 best_epoch=73 improved=0
INFO | Train - Loss (last batch): 0.90289
INFO | Val - Loss, MSE, MAE: 1.18008, 1.18008, 0.46553
INFO | Test - Best epoch, Loss, MSE, MAE: 73, 0.77163, 0.77163, 0.43718
INFO | Test - Points (EXACT): total_masked=633328 correct=13570 right_rate=2.1426%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.647826 (n=127523)
INFO | - Epoch 075, ExpID 12517 best_epoch=75 improved=1
INFO | Train - Loss (last batch): 0.80374
INFO | Val - Loss, MSE, MAE: 1.17758, 1.17758, 0.46499
INFO | Test - Best epoch, Loss, MSE, MAE: 75, 0.77226, 0.77226, 0.44018
INFO | Test - Points (EXACT): total_masked=633328 correct=16576 right_rate=2.6173%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.654086 (n=127523)
INFO | - Epoch 076, ExpID 12517 best_epoch=76 improved=1
INFO | Train - Loss (last batch): 0.72808
INFO | Val - Loss, MSE, MAE: 1.17757, 1.17757, 0.45546
INFO | Test - Best epoch, Loss, MSE, MAE: 76, 0.77299, 0.77299, 0.43061
INFO | Test - Points (EXACT): total_masked=633328 correct=18263 right_rate=2.8837%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.645161 (n=127523)
INFO | - Epoch 077, ExpID 12517 best_epoch=77 improved=1
INFO | Train - Loss (last batch): 0.70201
INFO | Val - Loss, MSE, MAE: 1.17522, 1.17522, 0.46704
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | - Epoch 078, ExpID 12517 best_epoch=77 improved=0
INFO | Train - Loss (last batch): 0.75460
INFO | Val - Loss, MSE, MAE: 1.17784, 1.17784, 0.46335
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | - Epoch 079, ExpID 12517 best_epoch=77 improved=0
INFO | Train - Loss (last batch): 0.93803
INFO | Val - Loss, MSE, MAE: 1.17718, 1.17718, 0.45438
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | - Epoch 080, ExpID 12517 best_epoch=77 improved=0
INFO | Train - Loss (last batch): 0.65115
INFO | Val - Loss, MSE, MAE: 1.17989, 1.17989, 0.45629
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | - Epoch 081, ExpID 12517 best_epoch=77 improved=0
INFO | Train - Loss (last batch): 0.67376
INFO | Val - Loss, MSE, MAE: 1.17887, 1.17887, 0.45446
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | - Epoch 082, ExpID 12517 best_epoch=77 improved=0
INFO | Train - Loss (last batch): 0.84063
INFO | Val - Loss, MSE, MAE: 1.17624, 1.17624, 0.45973
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | - Epoch 083, ExpID 12517 best_epoch=77 improved=0
INFO | Train - Loss (last batch): 0.81094
INFO | Val - Loss, MSE, MAE: 1.17577, 1.17577, 0.45564
INFO | Test - Best epoch, Loss, MSE, MAE: 77, 0.77208, 0.77208, 0.44195
INFO | Test - Points (EXACT): total_masked=633328 correct=16969 right_rate=2.6793%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.642916 (n=127523)
INFO | - Epoch 084, ExpID 12517 best_epoch=84 improved=1
INFO | Train - Loss (last batch): 0.84497
INFO | Val - Loss, MSE, MAE: 1.17488, 1.17488, 0.45690
INFO | Test - Best epoch, Loss, MSE, MAE: 84, 0.76925, 0.76925, 0.43207
INFO | Test - Points (EXACT): total_masked=633328 correct=16966 right_rate=2.6789%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.638878 (n=127523)
INFO | - Epoch 085, ExpID 12517 best_epoch=85 improved=1
INFO | Train - Loss (last batch): 0.70502
INFO | Val - Loss, MSE, MAE: 1.17413, 1.17413, 0.45455
INFO | Test - Best epoch, Loss, MSE, MAE: 85, 0.76786, 0.76786, 0.42884
INFO | Test - Points (EXACT): total_masked=633328 correct=19376 right_rate=3.0594%
INFO | - Epoch 086, ExpID 12517 best_epoch=85 improved=0
INFO | Train - Loss (last batch): 0.65428
INFO | Val - Loss, MSE, MAE: 1.17652, 1.17652, 0.45850
INFO | Test - Best epoch, Loss, MSE, MAE: 85, 0.76786, 0.76786, 0.42884
INFO | Test - Points (EXACT): total_masked=633328 correct=19376 right_rate=3.0594%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.635072 (n=127523)
INFO | - Epoch 087, ExpID 12517 best_epoch=87 improved=1
INFO | Train - Loss (last batch): 0.62833
INFO | Val - Loss, MSE, MAE: 1.17406, 1.17406, 0.45446
INFO | Test - Best epoch, Loss, MSE, MAE: 87, 0.76726, 0.76726, 0.42876
INFO | Test - Points (EXACT): total_masked=633328 correct=19874 right_rate=3.1380%
INFO | - Epoch 088, ExpID 12517 best_epoch=87 improved=0
INFO | Train - Loss (last batch): 0.76422
INFO | Val - Loss, MSE, MAE: 1.17508, 1.17508, 0.45331
INFO | Test - Best epoch, Loss, MSE, MAE: 87, 0.76726, 0.76726, 0.42876
INFO | Test - Points (EXACT): total_masked=633328 correct=19874 right_rate=3.1380%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.633628 (n=127523)
INFO | - Epoch 089, ExpID 12517 best_epoch=89 improved=1
INFO | Train - Loss (last batch): 0.66411
INFO | Val - Loss, MSE, MAE: 1.17363, 1.17363, 0.45724
INFO | Test - Best epoch, Loss, MSE, MAE: 89, 0.76680, 0.76680, 0.43175
INFO | Test - Points (EXACT): total_masked=633328 correct=17554 right_rate=2.7717%
INFO | - Epoch 090, ExpID 12517 best_epoch=89 improved=0
INFO | Train - Loss (last batch): 0.64451
INFO | Val - Loss, MSE, MAE: 1.17430, 1.17430, 0.45576
INFO | Test - Best epoch, Loss, MSE, MAE: 89, 0.76680, 0.76680, 0.43175
INFO | Test - Points (EXACT): total_masked=633328 correct=17554 right_rate=2.7717%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.636581 (n=127523)
INFO | - Epoch 091, ExpID 12517 best_epoch=91 improved=1
INFO | Train - Loss (last batch): 0.67323
INFO | Val - Loss, MSE, MAE: 1.17359, 1.17359, 0.45793
INFO | Test - Best epoch, Loss, MSE, MAE: 91, 0.76689, 0.76689, 0.43311
INFO | Test - Points (EXACT): total_masked=633328 correct=17859 right_rate=2.8199%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.635083 (n=127523)
INFO | - Epoch 092, ExpID 12517 best_epoch=92 improved=1
INFO | Train - Loss (last batch): 0.70404
INFO | Val - Loss, MSE, MAE: 1.17140, 1.17140, 0.45460
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.76647, 0.76647, 0.42933
INFO | Test - Points (EXACT): total_masked=633328 correct=16771 right_rate=2.6481%
INFO | - Epoch 093, ExpID 12517 best_epoch=92 improved=0
INFO | Train - Loss (last batch): 0.62165
INFO | Val - Loss, MSE, MAE: 1.17161, 1.17161, 0.45156
INFO | Test - Best epoch, Loss, MSE, MAE: 92, 0.76647, 0.76647, 0.42933
INFO | Test - Points (EXACT): total_masked=633328 correct=16771 right_rate=2.6481%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.631529 (n=127523)
INFO | - Epoch 094, ExpID 12517 best_epoch=94 improved=1
INFO | Train - Loss (last batch): 0.68519
INFO | Val - Loss, MSE, MAE: 1.17060, 1.17060, 0.44973
INFO | Test - Best epoch, Loss, MSE, MAE: 94, 0.76463, 0.76463, 0.42429
INFO | Test - Points (EXACT): total_masked=633328 correct=16572 right_rate=2.6167%
INFO | - Epoch 095, ExpID 12517 best_epoch=94 improved=0
INFO | Train - Loss (last batch): 0.71188
INFO | Val - Loss, MSE, MAE: 1.17249, 1.17249, 0.45396
INFO | Test - Best epoch, Loss, MSE, MAE: 94, 0.76463, 0.76463, 0.42429
INFO | Test - Points (EXACT): total_masked=633328 correct=16572 right_rate=2.6167%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.631181 (n=127523)
INFO | - Epoch 096, ExpID 12517 best_epoch=96 improved=1
INFO | Train - Loss (last batch): 0.69909
INFO | Val - Loss, MSE, MAE: 1.16956, 1.16956, 0.45424
INFO | Test - Best epoch, Loss, MSE, MAE: 96, 0.76511, 0.76511, 0.42895
INFO | Test - Points (EXACT): total_masked=633328 correct=16938 right_rate=2.6744%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.628054 (n=127523)
INFO | - Epoch 097, ExpID 12517 best_epoch=97 improved=1
INFO | Train - Loss (last batch): 0.71706
INFO | Val - Loss, MSE, MAE: 1.16888, 1.16888, 0.45515
INFO | Test - Best epoch, Loss, MSE, MAE: 97, 0.76427, 0.76427, 0.42977
INFO | Test - Points (EXACT): total_masked=633328 correct=16735 right_rate=2.6424%
INFO | - Epoch 098, ExpID 12517 best_epoch=97 improved=0
INFO | Train - Loss (last batch): 0.86613
INFO | Val - Loss, MSE, MAE: 1.16936, 1.16936, 0.45294
INFO | Test - Best epoch, Loss, MSE, MAE: 97, 0.76427, 0.76427, 0.42977
INFO | Test - Points (EXACT): total_masked=633328 correct=16735 right_rate=2.6424%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.627239 (n=127523)
INFO | - Epoch 099, ExpID 12517 best_epoch=99 improved=1
INFO | Train - Loss (last batch): 0.71952
INFO | Val - Loss, MSE, MAE: 1.16788, 1.16788, 0.45571
INFO | Test - Best epoch, Loss, MSE, MAE: 99, 0.76353, 0.76353, 0.43074
INFO | Test - Points (EXACT): total_masked=633328 correct=18417 right_rate=2.9080%
INFO | - Epoch 100, ExpID 12517 best_epoch=99 improved=0
INFO | Train - Loss (last batch): 0.67658
INFO | Val - Loss, MSE, MAE: 1.16901, 1.16901, 0.45793
INFO | Test - Best epoch, Loss, MSE, MAE: 99, 0.76353, 0.76353, 0.43074
INFO | Test - Points (EXACT): total_masked=633328 correct=18417 right_rate=2.9080%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.624103 (n=127523)
INFO | - Epoch 101, ExpID 12517 best_epoch=101 improved=1
INFO | Train - Loss (last batch): 0.82659
INFO | Val - Loss, MSE, MAE: 1.16344, 1.16344, 0.45135
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 102, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.65691
INFO | Val - Loss, MSE, MAE: 1.16860, 1.16860, 0.45262
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 103, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.69766
INFO | Val - Loss, MSE, MAE: 1.16975, 1.16975, 0.45672
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 104, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.69229
INFO | Val - Loss, MSE, MAE: 1.16624, 1.16624, 0.45632
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 105, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.92386
INFO | Val - Loss, MSE, MAE: 1.16642, 1.16642, 0.45007
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 106, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.84829
INFO | Val - Loss, MSE, MAE: 1.16963, 1.16963, 0.45268
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 107, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.69061
INFO | Val - Loss, MSE, MAE: 1.16823, 1.16823, 0.45410
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 108, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.83297
INFO | Val - Loss, MSE, MAE: 1.16701, 1.16701, 0.45113
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 109, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.74803
INFO | Val - Loss, MSE, MAE: 1.16577, 1.16577, 0.45326
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 110, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.62383
INFO | Val - Loss, MSE, MAE: 1.16583, 1.16583, 0.45191
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 111, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.74201
INFO | Val - Loss, MSE, MAE: 1.16577, 1.16577, 0.45884
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 112, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.81064
INFO | Val - Loss, MSE, MAE: 1.16719, 1.16719, 0.45657
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 113, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.61385
INFO | Val - Loss, MSE, MAE: 1.16718, 1.16718, 0.44818
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | - Epoch 114, ExpID 12517 best_epoch=101 improved=0
INFO | Train - Loss (last batch): 0.73903
INFO | Val - Loss, MSE, MAE: 1.16379, 1.16379, 0.45432
INFO | Test - Best epoch, Loss, MSE, MAE: 101, 0.76320, 0.76320, 0.42615
INFO | Test - Points (EXACT): total_masked=633328 correct=17820 right_rate=2.8137%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.615443 (n=127523)
INFO | - Epoch 115, ExpID 12517 best_epoch=115 improved=1
INFO | Train - Loss (last batch): 0.69843
INFO | Val - Loss, MSE, MAE: 1.16290, 1.16290, 0.45527
INFO | Test - Best epoch, Loss, MSE, MAE: 115, 0.76041, 0.76041, 0.42989
INFO | Test - Points (EXACT): total_masked=633328 correct=20256 right_rate=3.1983%
INFO | - Epoch 116, ExpID 12517 best_epoch=115 improved=0
INFO | Train - Loss (last batch): 0.61709
INFO | Val - Loss, MSE, MAE: 1.16762, 1.16762, 0.45330
INFO | Test - Best epoch, Loss, MSE, MAE: 115, 0.76041, 0.76041, 0.42989
INFO | Test - Points (EXACT): total_masked=633328 correct=20256 right_rate=3.1983%
INFO | - Epoch 117, ExpID 12517 best_epoch=115 improved=0
INFO | Train - Loss (last batch): 0.71203
INFO | Val - Loss, MSE, MAE: 1.16511, 1.16511, 0.45051
INFO | Test - Best epoch, Loss, MSE, MAE: 115, 0.76041, 0.76041, 0.42989
INFO | Test - Points (EXACT): total_masked=633328 correct=20256 right_rate=3.1983%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.617634 (n=127523)
INFO | - Epoch 118, ExpID 12517 best_epoch=118 improved=1
INFO | Train - Loss (last batch): 0.88155
INFO | Val - Loss, MSE, MAE: 1.16273, 1.16273, 0.45480
INFO | Test - Best epoch, Loss, MSE, MAE: 118, 0.76122, 0.76122, 0.42979
INFO | Test - Points (EXACT): total_masked=633328 correct=19343 right_rate=3.0542%
INFO | - Epoch 119, ExpID 12517 best_epoch=118 improved=0
INFO | Train - Loss (last batch): 0.76571
INFO | Val - Loss, MSE, MAE: 1.16604, 1.16604, 0.45054
INFO | Test - Best epoch, Loss, MSE, MAE: 118, 0.76122, 0.76122, 0.42979
INFO | Test - Points (EXACT): total_masked=633328 correct=19343 right_rate=3.0542%
INFO | - Epoch 120, ExpID 12517 best_epoch=118 improved=0
INFO | Train - Loss (last batch): 0.57990
INFO | Val - Loss, MSE, MAE: 1.16460, 1.16460, 0.45312
INFO | Test - Best epoch, Loss, MSE, MAE: 118, 0.76122, 0.76122, 0.42979
INFO | Test - Points (EXACT): total_masked=633328 correct=19343 right_rate=3.0542%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.616976 (n=127523)
INFO | - Epoch 121, ExpID 12517 best_epoch=121 improved=1
INFO | Train - Loss (last batch): 0.76481
INFO | Val - Loss, MSE, MAE: 1.16254, 1.16254, 0.44885
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 122, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.63613
INFO | Val - Loss, MSE, MAE: 1.16343, 1.16343, 0.45186
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 123, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.62933
INFO | Val - Loss, MSE, MAE: 1.16303, 1.16303, 0.45318
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 124, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.61074
INFO | Val - Loss, MSE, MAE: 1.16512, 1.16512, 0.45224
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 125, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.69124
INFO | Val - Loss, MSE, MAE: 1.16580, 1.16580, 0.44727
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 126, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.68082
INFO | Val - Loss, MSE, MAE: 1.16341, 1.16341, 0.44985
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 127, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.79671
INFO | Val - Loss, MSE, MAE: 1.16305, 1.16305, 0.45401
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | - Epoch 128, ExpID 12517 best_epoch=121 improved=0
INFO | Train - Loss (last batch): 0.59741
INFO | Val - Loss, MSE, MAE: 1.16488, 1.16488, 0.44754
INFO | Test - Best epoch, Loss, MSE, MAE: 121, 0.75968, 0.75968, 0.42333
INFO | Test - Points (EXACT): total_masked=633328 correct=20578 right_rate=3.2492%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.612861 (n=127523)
INFO | - Epoch 129, ExpID 12517 best_epoch=129 improved=1
INFO | Train - Loss (last batch): 0.63723
INFO | Val - Loss, MSE, MAE: 1.16223, 1.16223, 0.45296
INFO | Test - Best epoch, Loss, MSE, MAE: 129, 0.75979, 0.75979, 0.42765
INFO | Test - Points (EXACT): total_masked=633328 correct=20633 right_rate=3.2579%
INFO | - Epoch 130, ExpID 12517 best_epoch=129 improved=0
INFO | Train - Loss (last batch): 0.56566
INFO | Val - Loss, MSE, MAE: 1.16284, 1.16284, 0.45183
INFO | Test - Best epoch, Loss, MSE, MAE: 129, 0.75979, 0.75979, 0.42765
INFO | Test - Points (EXACT): total_masked=633328 correct=20633 right_rate=3.2579%
INFO | - Epoch 131, ExpID 12517 best_epoch=129 improved=0
INFO | Train - Loss (last batch): 0.76122
INFO | Val - Loss, MSE, MAE: 1.16290, 1.16290, 0.45032
INFO | Test - Best epoch, Loss, MSE, MAE: 129, 0.75979, 0.75979, 0.42765
INFO | Test - Points (EXACT): total_masked=633328 correct=20633 right_rate=3.2579%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.611062 (n=127523)
INFO | - Epoch 132, ExpID 12517 best_epoch=132 improved=1
INFO | Train - Loss (last batch): 0.74182
INFO | Val - Loss, MSE, MAE: 1.16113, 1.16113, 0.45041
INFO | Test - Best epoch, Loss, MSE, MAE: 132, 0.75924, 0.75924, 0.42506
INFO | Test - Points (EXACT): total_masked=633328 correct=20671 right_rate=3.2639%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.613516 (n=127523)
INFO | - Epoch 133, ExpID 12517 best_epoch=133 improved=1
INFO | Train - Loss (last batch): 0.71437
INFO | Val - Loss, MSE, MAE: 1.16052, 1.16052, 0.44921
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 134, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.70095
INFO | Val - Loss, MSE, MAE: 1.16338, 1.16338, 0.44721
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 135, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.73979
INFO | Val - Loss, MSE, MAE: 1.16128, 1.16128, 0.45073
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 136, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.69162
INFO | Val - Loss, MSE, MAE: 1.16129, 1.16129, 0.44969
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 137, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.62409
INFO | Val - Loss, MSE, MAE: 1.16121, 1.16121, 0.46118
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 138, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.61556
INFO | Val - Loss, MSE, MAE: 1.16396, 1.16396, 0.44929
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 139, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.65650
INFO | Val - Loss, MSE, MAE: 1.16231, 1.16231, 0.45150
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 140, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.68664
INFO | Val - Loss, MSE, MAE: 1.16083, 1.16083, 0.44737
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 141, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.64819
INFO | Val - Loss, MSE, MAE: 1.16348, 1.16348, 0.44963
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
INFO | Test - Points (EXACT): total_masked=633328 correct=19532 right_rate=3.0840%
INFO | - Epoch 142, ExpID 12517 best_epoch=133 improved=0
INFO | Train - Loss (last batch): 0.66569
INFO | Val - Loss, MSE, MAE: 1.16107, 1.16107, 0.44823
INFO | Test - Best epoch, Loss, MSE, MAE: 133, 0.75945, 0.75945, 0.42384
