INFO | Test - WorstChannelByMAE: ch=0 mae=0.453705 (n=8076)
INFO | - Epoch 006, ExpID 28924 best_epoch=6 improved=1
INFO | Train - Loss (last batch): 0.39177
INFO | Val - Loss, MSE, MAE: 0.72745, 0.72745, 0.34610
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.52860, 0.52860, 0.32335
INFO | Test - Points (EXACT): total_masked=39143 correct=2813 right_rate=7.1865%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.430002 (n=8076)
INFO | - Epoch 007, ExpID 28924 best_epoch=7 improved=1
INFO | Train - Loss (last batch): 0.33598
INFO | Val - Loss, MSE, MAE: 0.70913, 0.70913, 0.33491
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52475, 0.52475, 0.31274
INFO | Test - Points (EXACT): total_masked=39143 correct=2301 right_rate=5.8784%
INFO | - Epoch 008, ExpID 28924 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.29428
INFO | Val - Loss, MSE, MAE: 0.77081, 0.77081, 0.35428
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52475, 0.52475, 0.31274
INFO | Test - Points (EXACT): total_masked=39143 correct=2301 right_rate=5.8784%
INFO | - Epoch 009, ExpID 28924 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.34830
INFO | Val - Loss, MSE, MAE: 0.74457, 0.74457, 0.33871
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52475, 0.52475, 0.31274
INFO | Test - Points (EXACT): total_masked=39143 correct=2301 right_rate=5.8784%
INFO | - Epoch 010, ExpID 28924 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.65208
INFO | Val - Loss, MSE, MAE: 0.74950, 0.74950, 0.34140
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52475, 0.52475, 0.31274
INFO | Test - Points (EXACT): total_masked=39143 correct=2301 right_rate=5.8784%
INFO | - Epoch 011, ExpID 28924 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.45565
INFO | Val - Loss, MSE, MAE: 0.72828, 0.72828, 0.35782
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52475, 0.52475, 0.31274
INFO | Test - Points (EXACT): total_masked=39143 correct=2301 right_rate=5.8784%
INFO | - Epoch 012, ExpID 28924 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.46939
INFO | Val - Loss, MSE, MAE: 0.75349, 0.75349, 0.35782
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52475, 0.52475, 0.31274
INFO | Test - Points (EXACT): total_masked=39143 correct=2301 right_rate=5.8784%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.454360 (n=8076)
INFO | - Epoch 013, ExpID 28924 best_epoch=13 improved=1
INFO | Train - Loss (last batch): 0.25688
INFO | Val - Loss, MSE, MAE: 0.70494, 0.70494, 0.34103
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 014, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.33266
INFO | Val - Loss, MSE, MAE: 0.74841, 0.74841, 0.35921
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 015, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.44048
INFO | Val - Loss, MSE, MAE: 0.74812, 0.74812, 0.33625
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 016, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.41443
INFO | Val - Loss, MSE, MAE: 0.74632, 0.74632, 0.33120
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 017, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.85094
INFO | Val - Loss, MSE, MAE: 0.73873, 0.73873, 0.33875
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 018, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.29000
INFO | Val - Loss, MSE, MAE: 0.76645, 0.76645, 0.35589
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 019, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.42129
INFO | Val - Loss, MSE, MAE: 0.77193, 0.77193, 0.32619
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 020, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.39613
INFO | Val - Loss, MSE, MAE: 0.73867, 0.73867, 0.33708
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 021, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.34703
INFO | Val - Loss, MSE, MAE: 0.76548, 0.76548, 0.33609
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 022, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.54475
INFO | Val - Loss, MSE, MAE: 0.72913, 0.72913, 0.32827
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 023, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.56005
INFO | Val - Loss, MSE, MAE: 0.71961, 0.71961, 0.33442
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 024, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.40930
INFO | Val - Loss, MSE, MAE: 0.73258, 0.73258, 0.33805
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 025, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 1.23619
INFO | Val - Loss, MSE, MAE: 0.73272, 0.73272, 0.35260
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 026, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.28837
INFO | Val - Loss, MSE, MAE: 0.74651, 0.74651, 0.32837
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 027, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.32428
INFO | Val - Loss, MSE, MAE: 0.76812, 0.76812, 0.34330
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 028, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.37889
INFO | Val - Loss, MSE, MAE: 0.75396, 0.75396, 0.32796
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 029, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.29778
INFO | Val - Loss, MSE, MAE: 0.74713, 0.74713, 0.32653
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 030, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.44401
INFO | Val - Loss, MSE, MAE: 0.76184, 0.76184, 0.33199
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 031, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.38145
INFO | Val - Loss, MSE, MAE: 0.78259, 0.78259, 0.33395
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 032, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.52111
INFO | Val - Loss, MSE, MAE: 0.75350, 0.75350, 0.33740
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 033, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.49499
INFO | Val - Loss, MSE, MAE: 0.76401, 0.76401, 0.33498
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 034, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.65183
INFO | Val - Loss, MSE, MAE: 0.76913, 0.76913, 0.34008
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 035, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.31425
INFO | Val - Loss, MSE, MAE: 0.76951, 0.76951, 0.32453
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 036, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.42152
INFO | Val - Loss, MSE, MAE: 0.76516, 0.76516, 0.33373
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 037, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.33004
INFO | Val - Loss, MSE, MAE: 0.78156, 0.78156, 0.33103
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 038, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.52752
INFO | Val - Loss, MSE, MAE: 0.76875, 0.76875, 0.32941
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 039, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.37548
INFO | Val - Loss, MSE, MAE: 0.76825, 0.76825, 0.32962
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 040, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.67684
INFO | Val - Loss, MSE, MAE: 0.77611, 0.77611, 0.34094
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 041, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.42670
INFO | Val - Loss, MSE, MAE: 0.77630, 0.77630, 0.33770
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 042, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.33831
INFO | Val - Loss, MSE, MAE: 0.77033, 0.77033, 0.32767
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 043, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.46164
INFO | Val - Loss, MSE, MAE: 0.77865, 0.77865, 0.32971
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 044, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.45383
INFO | Val - Loss, MSE, MAE: 0.78101, 0.78101, 0.33078
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 045, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.19579
INFO | Val - Loss, MSE, MAE: 0.78264, 0.78264, 0.32939
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 046, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.64695
INFO | Val - Loss, MSE, MAE: 0.78694, 0.78694, 0.32905
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 047, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.34110
INFO | Val - Loss, MSE, MAE: 0.78958, 0.78958, 0.33444
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 048, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.38475
INFO | Val - Loss, MSE, MAE: 0.79086, 0.79086, 0.33281
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 049, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.43445
INFO | Val - Loss, MSE, MAE: 0.78319, 0.78319, 0.32556
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 050, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.43253
INFO | Val - Loss, MSE, MAE: 0.79257, 0.79257, 0.33235
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 051, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.88575
INFO | Val - Loss, MSE, MAE: 0.79905, 0.79905, 0.33394
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 052, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.63882
INFO | Val - Loss, MSE, MAE: 0.79045, 0.79045, 0.33293
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 053, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.39192
INFO | Val - Loss, MSE, MAE: 0.79482, 0.79482, 0.32822
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 054, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.36257
INFO | Val - Loss, MSE, MAE: 0.79976, 0.79976, 0.32960
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 055, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.33431
INFO | Val - Loss, MSE, MAE: 0.80113, 0.80113, 0.33344
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 056, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.48470
INFO | Val - Loss, MSE, MAE: 0.79935, 0.79935, 0.32834
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 057, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.31743
INFO | Val - Loss, MSE, MAE: 0.79908, 0.79908, 0.33293
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 058, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.41205
INFO | Val - Loss, MSE, MAE: 0.79986, 0.79986, 0.32839
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 059, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.29053
INFO | Val - Loss, MSE, MAE: 0.80084, 0.80084, 0.33389
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 060, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.51196
INFO | Val - Loss, MSE, MAE: 0.80377, 0.80377, 0.33356
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 061, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.33087
INFO | Val - Loss, MSE, MAE: 0.80143, 0.80143, 0.33211
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 062, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.63245
INFO | Val - Loss, MSE, MAE: 0.79850, 0.79850, 0.33121
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | - Epoch 063, ExpID 28924 best_epoch=13 improved=0
INFO | Train - Loss (last batch): 0.51704
INFO | Val - Loss, MSE, MAE: 0.79853, 0.79853, 0.32922
INFO | Test - Best epoch, Loss, MSE, MAE: 13, 0.51908, 0.51908, 0.31835
INFO | Test - Points (EXACT): total_masked=39143 correct=2635 right_rate=6.7317%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.447549 (n=8076)
INFO | - Epoch 000, ExpID 94210 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.55271
INFO | Val - Loss, MSE, MAE: 0.85910, 0.85910, 0.35748
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.54732, 0.54732, 0.33171
INFO | Test - Points (EXACT): total_masked=39143 correct=1759 right_rate=4.4938%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.474665 (n=8076)
INFO | - Epoch 001, ExpID 94210 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.96487
INFO | Val - Loss, MSE, MAE: 0.80696, 0.80696, 0.36297
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.54432, 0.54432, 0.33772
INFO | Test - Points (EXACT): total_masked=39143 correct=1763 right_rate=4.5040%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.442033 (n=8076)
INFO | - Epoch 002, ExpID 94210 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.44511
INFO | Val - Loss, MSE, MAE: 0.75620, 0.75620, 0.34350
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53279, 0.53279, 0.31899
INFO | Test - Points (EXACT): total_masked=39143 correct=1550 right_rate=3.9598%
INFO | - Epoch 003, ExpID 94210 best_epoch=2 improved=0
INFO | Train - Loss (last batch): 0.35679
INFO | Val - Loss, MSE, MAE: 0.81380, 0.81380, 0.34357
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53279, 0.53279, 0.31899
INFO | Test - Points (EXACT): total_masked=39143 correct=1550 right_rate=3.9598%
INFO | - Epoch 004, ExpID 94210 best_epoch=2 improved=0
INFO | Train - Loss (last batch): 0.35548
INFO | Val - Loss, MSE, MAE: 0.79599, 0.79599, 0.34642
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53279, 0.53279, 0.31899
INFO | Test - Points (EXACT): total_masked=39143 correct=1550 right_rate=3.9598%
INFO | - Epoch 005, ExpID 94210 best_epoch=2 improved=0
INFO | Train - Loss (last batch): 0.38867
INFO | Val - Loss, MSE, MAE: 0.78758, 0.78758, 0.34490
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.53279, 0.53279, 0.31899
INFO | Test - Points (EXACT): total_masked=39143 correct=1550 right_rate=3.9598%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.467626 (n=8076)
INFO | - Epoch 006, ExpID 94210 best_epoch=6 improved=1
INFO | Train - Loss (last batch): 0.33578
INFO | Val - Loss, MSE, MAE: 0.75420, 0.75420, 0.34734
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.53142, 0.53142, 0.32417
INFO | Test - Points (EXACT): total_masked=39143 correct=1185 right_rate=3.0274%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.441599 (n=8076)
INFO | - Epoch 007, ExpID 94210 best_epoch=7 improved=1
INFO | Train - Loss (last batch): 0.24011
INFO | Val - Loss, MSE, MAE: 0.75244, 0.75244, 0.35115
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.52236, 0.52236, 0.32789
INFO | Test - Points (EXACT): total_masked=39143 correct=1649 right_rate=4.2128%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.464472 (n=8076)
INFO | - Epoch 008, ExpID 94210 best_epoch=8 improved=1
INFO | Train - Loss (last batch): 0.62351
INFO | Val - Loss, MSE, MAE: 0.72337, 0.72337, 0.35962
INFO | Test - Best epoch, Loss, MSE, MAE: 8, 0.53200, 0.53200, 0.33776
INFO | Test - Points (EXACT): total_masked=39143 correct=1978 right_rate=5.0533%
INFO | Test - WorstChannelByMAE: ch=3 mae=0.419193 (n=7800)
INFO | - Epoch 009, ExpID 94210 best_epoch=9 improved=1
INFO | Train - Loss (last batch): 0.83198
INFO | Val - Loss, MSE, MAE: 0.70620, 0.70620, 0.34201
INFO | Test - Best epoch, Loss, MSE, MAE: 9, 0.52871, 0.52871, 0.32114
INFO | Test - Points (EXACT): total_masked=39143 correct=1969 right_rate=5.0303%
INFO | - Epoch 010, ExpID 94210 best_epoch=9 improved=0
INFO | Train - Loss (last batch): 0.32100
INFO | Val - Loss, MSE, MAE: 0.71487, 0.71487, 0.35007
INFO | Test - Best epoch, Loss, MSE, MAE: 9, 0.52871, 0.52871, 0.32114
INFO | Test - Points (EXACT): total_masked=39143 correct=1969 right_rate=5.0303%
INFO | - Epoch 011, ExpID 94210 best_epoch=9 improved=0
INFO | Train - Loss (last batch): 0.34478
INFO | Val - Loss, MSE, MAE: 0.74703, 0.74703, 0.34667
INFO | Test - Best epoch, Loss, MSE, MAE: 9, 0.52871, 0.52871, 0.32114
INFO | Test - Points (EXACT): total_masked=39143 correct=1969 right_rate=5.0303%
INFO | Test - WorstChannelByMAE: ch=0 mae=0.409818 (n=8076)
INFO | - Epoch 012, ExpID 94210 best_epoch=12 improved=1
INFO | Train - Loss (last batch): 0.68512
INFO | Val - Loss, MSE, MAE: 0.67371, 0.67371, 0.32630
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.52448, 0.52448, 0.30535
INFO | Test - Points (EXACT): total_masked=39143 correct=1233 right_rate=3.1500%
INFO | - Epoch 013, ExpID 94210 best_epoch=12 improved=0
INFO | Train - Loss (last batch): 0.44639
INFO | Val - Loss, MSE, MAE: 0.71268, 0.71268, 0.32566
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.52448, 0.52448, 0.30535
INFO | Test - Points (EXACT): total_masked=39143 correct=1233 right_rate=3.1500%
INFO | - Epoch 014, ExpID 94210 best_epoch=12 improved=0
INFO | Train - Loss (last batch): 0.53711
INFO | Val - Loss, MSE, MAE: 0.71055, 0.71055, 0.32658
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.52448, 0.52448, 0.30535
INFO | Test - Points (EXACT): total_masked=39143 correct=1233 right_rate=3.1500%
INFO | - Epoch 015, ExpID 94210 best_epoch=12 improved=0
INFO | Train - Loss (last batch): 0.48145
INFO | Val - Loss, MSE, MAE: 0.69699, 0.69699, 0.33396
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.52448, 0.52448, 0.30535
INFO | Test - Points (EXACT): total_masked=39143 correct=1233 right_rate=3.1500%
INFO | - Epoch 016, ExpID 94210 best_epoch=12 improved=0
INFO | Train - Loss (last batch): 0.60129
INFO | Val - Loss, MSE, MAE: 0.73868, 0.73868, 0.33523
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.52448, 0.52448, 0.30535
INFO | Test - Points (EXACT): total_masked=39143 correct=1233 right_rate=3.1500%
INFO | - Epoch 017, ExpID 94210 best_epoch=12 improved=0
INFO | Train - Loss (last batch): 0.29131
INFO | Val - Loss, MSE, MAE: 0.76274, 0.76274, 0.34256
INFO | Test - Best epoch, Loss, MSE, MAE: 12, 0.52448, 0.52448, 0.30535
INFO | Test - Points (EXACT): total_masked=39143 correct=1233 right_rate=3.1500%
INFO | - Epoch 018, ExpID 94210 best_epoch=12 improved=0
INFO | Train - Loss (last batch): 0.50794
INFO | Val - Loss, MSE, MAE: 0.73498, 0.73498, 0.34705
